station_name,lat,lon,network,call_id
MERRA2_54.5_-71.875,54.500,-71.875,MERRA2,166638
MERRA2_54.5_-71.25,54.500,-71.250,MERRA2,166639
MERRA2_54.5_-70.625,54.500,-70.625,MERRA2,166640
MERRA2_54.5_-70,54.500,-70.000,MERRA2,166641
MERRA2_54.5_-69.375,54.500,-69.375,MERRA2,166642
MERRA2_54.5_-68.75,54.500,-68.750,MERRA2,166643
MERRA2_54.5_-68.125,54.500,-68.125,MERRA2,166644
MERRA2_54.5_-67.5,54.500,-67.500,MERRA2,166645
MERRA2_54.5_-66.875,54.500,-66.875,MERRA2,166646
MERRA2_54.5_-66.25,54.500,-66.250,MERRA2,166647
MERRA2_54.5_-65.625,54.500,-65.625,MERRA2,166648
MERRA2_54.5_-65,54.500,-65.000,MERRA2,166649
MERRA2_54.5_-64.375,54.500,-64.375,MERRA2,166650
MERRA2_54.5_-63.75,54.500,-63.750,MERRA2,166651
MERRA2_54.5_-63.125,54.500,-63.125,MERRA2,166652
MERRA2_54.5_-62.5,54.500,-62.500,MERRA2,166653
MERRA2_54.5_-61.875,54.500,-61.875,MERRA2,166654
MERRA2_54.5_-61.25,54.500,-61.250,MERRA2,166655
MERRA2_54.5_-60.625,54.500,-60.625,MERRA2,166656
MERRA2_54.5_-60,54.500,-60.000,MERRA2,166657
MERRA2_54.5_-59.375,54.500,-59.375,MERRA2,166658
MERRA2_54.5_-58.75,54.500,-58.750,MERRA2,166659
MERRA2_54.5_-58.125,54.500,-58.125,MERRA2,166660
MERRA2_54.5_-57.5,54.500,-57.500,MERRA2,166661
MERRA2_55_-164.375,55.000,-164.375,MERRA2,167066
MERRA2_55_-163.75,55.000,-163.750,MERRA2,167067
MERRA2_55_-163.125,55.000,-163.125,MERRA2,167068
MERRA2_55_-162.5,55.000,-162.500,MERRA2,167069
MERRA2_55_-161.875,55.000,-161.875,MERRA2,167070
MERRA2_55_-160.625,55.000,-160.625,MERRA2,167072
MERRA2_55_-160,55.000,-160.000,MERRA2,167073
MERRA2_55_-159.375,55.000,-159.375,MERRA2,167074
MERRA2_55_-133.125,55.000,-133.125,MERRA2,167116
MERRA2_55_-132.5,55.000,-132.500,MERRA2,167117
MERRA2_55_-131.875,55.000,-131.875,MERRA2,167118
MERRA2_55_-131.25,55.000,-131.250,MERRA2,167119
MERRA2_55_-130.625,55.000,-130.625,MERRA2,167120
MERRA2_55_-130,55.000,-130.000,MERRA2,167121
MERRA2_55_-129.375,55.000,-129.375,MERRA2,167122
MERRA2_55_-128.75,55.000,-128.750,MERRA2,167123
MERRA2_55_-128.125,55.000,-128.125,MERRA2,167124
MERRA2_55_-127.5,55.000,-127.500,MERRA2,167125
MERRA2_55_-126.875,55.000,-126.875,MERRA2,167126
MERRA2_55_-126.25,55.000,-126.250,MERRA2,167127
MERRA2_55_-125.625,55.000,-125.625,MERRA2,167128
MERRA2_55_-125,55.000,-125.000,MERRA2,167129
MERRA2_55_-124.375,55.000,-124.375,MERRA2,167130
MERRA2_55_-123.75,55.000,-123.750,MERRA2,167131
MERRA2_55_-123.125,55.000,-123.125,MERRA2,167132
MERRA2_55_-122.5,55.000,-122.500,MERRA2,167133
MERRA2_55_-121.875,55.000,-121.875,MERRA2,167134
MERRA2_55_-121.25,55.000,-121.250,MERRA2,167135
MERRA2_55_-120.625,55.000,-120.625,MERRA2,167136
MERRA2_55_-120,55.000,-120.000,MERRA2,167137
MERRA2_55_-119.375,55.000,-119.375,MERRA2,167138
MERRA2_55_-118.75,55.000,-118.750,MERRA2,167139
MERRA2_55_-118.125,55.000,-118.125,MERRA2,167140
MERRA2_55_-117.5,55.000,-117.500,MERRA2,167141
MERRA2_55_-116.875,55.000,-116.875,MERRA2,167142
MERRA2_55_-116.25,55.000,-116.250,MERRA2,167143
MERRA2_55_-115.625,55.000,-115.625,MERRA2,167144
MERRA2_55_-115,55.000,-115.000,MERRA2,167145
MERRA2_55_-114.375,55.000,-114.375,MERRA2,167146
MERRA2_55_-113.75,55.000,-113.750,MERRA2,167147
MERRA2_55_-113.125,55.000,-113.125,MERRA2,167148
MERRA2_55_-112.5,55.000,-112.500,MERRA2,167149
MERRA2_55_-111.875,55.000,-111.875,MERRA2,167150
MERRA2_55_-111.25,55.000,-111.250,MERRA2,167151
MERRA2_55_-110.625,55.000,-110.625,MERRA2,167152
MERRA2_55_-110,55.000,-110.000,MERRA2,167153
MERRA2_55_-109.375,55.000,-109.375,MERRA2,167154
MERRA2_55_-108.75,55.000,-108.750,MERRA2,167155
MERRA2_55_-108.125,55.000,-108.125,MERRA2,167156
MERRA2_55_-107.5,55.000,-107.500,MERRA2,167157
MERRA2_55_-106.875,55.000,-106.875,MERRA2,167158
MERRA2_55_-106.25,55.000,-106.250,MERRA2,167159
MERRA2_55_-105.625,55.000,-105.625,MERRA2,167160
MERRA2_55_-105,55.000,-105.000,MERRA2,167161
MERRA2_55_-104.375,55.000,-104.375,MERRA2,167162
MERRA2_55_-103.75,55.000,-103.750,MERRA2,167163
MERRA2_55_-103.125,55.000,-103.125,MERRA2,167164
MERRA2_55_-102.5,55.000,-102.500,MERRA2,167165
MERRA2_55_-101.875,55.000,-101.875,MERRA2,167166
MERRA2_55_-101.25,55.000,-101.250,MERRA2,167167
MERRA2_55_-100.625,55.000,-100.625,MERRA2,167168
MERRA2_55_-100,55.000,-100.000,MERRA2,167169
MERRA2_55_-99.375,55.000,-99.375,MERRA2,167170
MERRA2_55_-98.75,55.000,-98.750,MERRA2,167171
MERRA2_55_-98.125,55.000,-98.125,MERRA2,167172
MERRA2_55_-97.5,55.000,-97.500,MERRA2,167173
MERRA2_55_-96.875,55.000,-96.875,MERRA2,167174
MERRA2_55_-96.25,55.000,-96.250,MERRA2,167175
MERRA2_55_-95.625,55.000,-95.625,MERRA2,167176
MERRA2_55_-95,55.000,-95.000,MERRA2,167177
MERRA2_55_-94.375,55.000,-94.375,MERRA2,167178
MERRA2_55_-93.75,55.000,-93.750,MERRA2,167179
MERRA2_55_-93.125,55.000,-93.125,MERRA2,167180
MERRA2_55_-92.5,55.000,-92.500,MERRA2,167181
MERRA2_55_-91.875,55.000,-91.875,MERRA2,167182
MERRA2_55_-91.25,55.000,-91.250,MERRA2,167183
MERRA2_55_-90.625,55.000,-90.625,MERRA2,167184
MERRA2_55_-90,55.000,-90.000,MERRA2,167185
MERRA2_55_-89.375,55.000,-89.375,MERRA2,167186
MERRA2_55_-88.75,55.000,-88.750,MERRA2,167187
MERRA2_55_-88.125,55.000,-88.125,MERRA2,167188
MERRA2_55_-87.5,55.000,-87.500,MERRA2,167189
MERRA2_55_-86.875,55.000,-86.875,MERRA2,167190
MERRA2_55_-86.25,55.000,-86.250,MERRA2,167191
MERRA2_55_-85.625,55.000,-85.625,MERRA2,167192
MERRA2_55_-85,55.000,-85.000,MERRA2,167193
MERRA2_55_-84.375,55.000,-84.375,MERRA2,167194
MERRA2_55_-83.75,55.000,-83.750,MERRA2,167195
MERRA2_55_-83.125,55.000,-83.125,MERRA2,167196
MERRA2_55_-82.5,55.000,-82.500,MERRA2,167197
MERRA2_55_-79.375,55.000,-79.375,MERRA2,167202
MERRA2_55_-78.75,55.000,-78.750,MERRA2,167203
MERRA2_55_-78.125,55.000,-78.125,MERRA2,167204
MERRA2_55_-77.5,55.000,-77.500,MERRA2,167205
MERRA2_55_-76.875,55.000,-76.875,MERRA2,167206
MERRA2_55_-76.25,55.000,-76.250,MERRA2,167207
MERRA2_55_-75.625,55.000,-75.625,MERRA2,167208
MERRA2_55_-75,55.000,-75.000,MERRA2,167209
MERRA2_55_-74.375,55.000,-74.375,MERRA2,167210
MERRA2_55_-73.75,55.000,-73.750,MERRA2,167211
MERRA2_55_-73.125,55.000,-73.125,MERRA2,167212
MERRA2_55_-72.5,55.000,-72.500,MERRA2,167213
MERRA2_55_-71.875,55.000,-71.875,MERRA2,167214
MERRA2_55_-71.25,55.000,-71.250,MERRA2,167215
MERRA2_55_-70.625,55.000,-70.625,MERRA2,167216
MERRA2_55_-70,55.000,-70.000,MERRA2,167217
MERRA2_55_-69.375,55.000,-69.375,MERRA2,167218
MERRA2_55_-68.75,55.000,-68.750,MERRA2,167219
MERRA2_55_-68.125,55.000,-68.125,MERRA2,167220
MERRA2_55_-67.5,55.000,-67.500,MERRA2,167221
MERRA2_55_-66.875,55.000,-66.875,MERRA2,167222
MERRA2_55_-66.25,55.000,-66.250,MERRA2,167223
MERRA2_55_-65.625,55.000,-65.625,MERRA2,167224
MERRA2_55_-65,55.000,-65.000,MERRA2,167225
MERRA2_55_-64.375,55.000,-64.375,MERRA2,167226
MERRA2_55_-63.75,55.000,-63.750,MERRA2,167227
MERRA2_55_-63.125,55.000,-63.125,MERRA2,167228
MERRA2_55_-62.5,55.000,-62.500,MERRA2,167229
MERRA2_55_-61.875,55.000,-61.875,MERRA2,167230
MERRA2_55_-61.25,55.000,-61.250,MERRA2,167231
MERRA2_55_-60.625,55.000,-60.625,MERRA2,167232
MERRA2_55_-60,55.000,-60.000,MERRA2,167233
MERRA2_55_-59.375,55.000,-59.375,MERRA2,167234
MERRA2_55_-58.75,55.000,-58.750,MERRA2,167235
MERRA2_55_-58.125,55.000,-58.125,MERRA2,167236
MERRA2_55.5_-162.5,55.500,-162.500,MERRA2,167645
MERRA2_55.5_-161.875,55.500,-161.875,MERRA2,167646
MERRA2_55.5_-161.25,55.500,-161.250,MERRA2,167647
MERRA2_55.5_-160.625,55.500,-160.625,MERRA2,167648
MERRA2_55.5_-160,55.500,-160.000,MERRA2,167649
MERRA2_55.5_-159.375,55.500,-159.375,MERRA2,167650
MERRA2_55.5_-133.75,55.500,-133.750,MERRA2,167691
MERRA2_55.5_-133.125,55.500,-133.125,MERRA2,167692
MERRA2_55.5_-132.5,55.500,-132.500,MERRA2,167693
MERRA2_55.5_-131.875,55.500,-131.875,MERRA2,167694
MERRA2_55.5_-131.25,55.500,-131.250,MERRA2,167695
MERRA2_55.5_-130.625,55.500,-130.625,MERRA2,167696
MERRA2_55.5_-130,55.500,-130.000,MERRA2,167697
MERRA2_55.5_-129.375,55.500,-129.375,MERRA2,167698
MERRA2_55.5_-128.75,55.500,-128.750,MERRA2,167699
MERRA2_55.5_-128.125,55.500,-128.125,MERRA2,167700
MERRA2_55.5_-127.5,55.500,-127.500,MERRA2,167701
MERRA2_55.5_-126.875,55.500,-126.875,MERRA2,167702
MERRA2_55.5_-126.25,55.500,-126.250,MERRA2,167703
MERRA2_55.5_-125.625,55.500,-125.625,MERRA2,167704
MERRA2_55.5_-125,55.500,-125.000,MERRA2,167705
MERRA2_55.5_-124.375,55.500,-124.375,MERRA2,167706
MERRA2_55.5_-123.75,55.500,-123.750,MERRA2,167707
MERRA2_55.5_-123.125,55.500,-123.125,MERRA2,167708
MERRA2_55.5_-122.5,55.500,-122.500,MERRA2,167709
MERRA2_55.5_-121.875,55.500,-121.875,MERRA2,167710
MERRA2_55.5_-121.25,55.500,-121.250,MERRA2,167711
MERRA2_55.5_-120.625,55.500,-120.625,MERRA2,167712
MERRA2_55.5_-120,55.500,-120.000,MERRA2,167713
MERRA2_55.5_-119.375,55.500,-119.375,MERRA2,167714
MERRA2_55.5_-118.75,55.500,-118.750,MERRA2,167715
MERRA2_55.5_-118.125,55.500,-118.125,MERRA2,167716
MERRA2_55.5_-117.5,55.500,-117.500,MERRA2,167717
MERRA2_55.5_-116.875,55.500,-116.875,MERRA2,167718
MERRA2_55.5_-116.25,55.500,-116.250,MERRA2,167719
MERRA2_55.5_-115.625,55.500,-115.625,MERRA2,167720
MERRA2_55.5_-115,55.500,-115.000,MERRA2,167721
MERRA2_55.5_-114.375,55.500,-114.375,MERRA2,167722
MERRA2_55.5_-113.75,55.500,-113.750,MERRA2,167723
MERRA2_55.5_-113.125,55.500,-113.125,MERRA2,167724
MERRA2_55.5_-112.5,55.500,-112.500,MERRA2,167725
MERRA2_55.5_-111.875,55.500,-111.875,MERRA2,167726
MERRA2_55.5_-111.25,55.500,-111.250,MERRA2,167727
MERRA2_55.5_-110.625,55.500,-110.625,MERRA2,167728
MERRA2_55.5_-110,55.500,-110.000,MERRA2,167729
MERRA2_55.5_-109.375,55.500,-109.375,MERRA2,167730
MERRA2_55.5_-108.75,55.500,-108.750,MERRA2,167731
MERRA2_55.5_-108.125,55.500,-108.125,MERRA2,167732
MERRA2_55.5_-107.5,55.500,-107.500,MERRA2,167733
MERRA2_55.5_-106.875,55.500,-106.875,MERRA2,167734
MERRA2_55.5_-106.25,55.500,-106.250,MERRA2,167735
MERRA2_55.5_-105.625,55.500,-105.625,MERRA2,167736
MERRA2_55.5_-105,55.500,-105.000,MERRA2,167737
MERRA2_55.5_-104.375,55.500,-104.375,MERRA2,167738
MERRA2_55.5_-103.75,55.500,-103.750,MERRA2,167739
MERRA2_55.5_-103.125,55.500,-103.125,MERRA2,167740
MERRA2_55.5_-102.5,55.500,-102.500,MERRA2,167741
MERRA2_55.5_-101.875,55.500,-101.875,MERRA2,167742
MERRA2_55.5_-101.25,55.500,-101.250,MERRA2,167743
MERRA2_55.5_-100.625,55.500,-100.625,MERRA2,167744
MERRA2_55.5_-100,55.500,-100.000,MERRA2,167745
MERRA2_55.5_-99.375,55.500,-99.375,MERRA2,167746
MERRA2_55.5_-98.75,55.500,-98.750,MERRA2,167747
MERRA2_55.5_-98.125,55.500,-98.125,MERRA2,167748
MERRA2_55.5_-97.5,55.500,-97.500,MERRA2,167749
MERRA2_55.5_-96.875,55.500,-96.875,MERRA2,167750
MERRA2_55.5_-96.25,55.500,-96.250,MERRA2,167751
MERRA2_55.5_-95.625,55.500,-95.625,MERRA2,167752
MERRA2_55.5_-95,55.500,-95.000,MERRA2,167753
MERRA2_55.5_-94.375,55.500,-94.375,MERRA2,167754
MERRA2_55.5_-93.75,55.500,-93.750,MERRA2,167755
MERRA2_55.5_-93.125,55.500,-93.125,MERRA2,167756
MERRA2_55.5_-92.5,55.500,-92.500,MERRA2,167757
MERRA2_55.5_-91.875,55.500,-91.875,MERRA2,167758
MERRA2_55.5_-91.25,55.500,-91.250,MERRA2,167759
MERRA2_55.5_-90.625,55.500,-90.625,MERRA2,167760
MERRA2_55.5_-90,55.500,-90.000,MERRA2,167761
MERRA2_55.5_-89.375,55.500,-89.375,MERRA2,167762
MERRA2_55.5_-88.75,55.500,-88.750,MERRA2,167763
MERRA2_55.5_-88.125,55.500,-88.125,MERRA2,167764
MERRA2_55.5_-87.5,55.500,-87.500,MERRA2,167765
MERRA2_55.5_-86.875,55.500,-86.875,MERRA2,167766
MERRA2_55.5_-86.25,55.500,-86.250,MERRA2,167767
MERRA2_55.5_-85.625,55.500,-85.625,MERRA2,167768
MERRA2_55.5_-85,55.500,-85.000,MERRA2,167769
MERRA2_55.5_-84.375,55.500,-84.375,MERRA2,167770
MERRA2_55.5_-83.75,55.500,-83.750,MERRA2,167771
MERRA2_55.5_-77.5,55.500,-77.500,MERRA2,167781
MERRA2_55.5_-76.875,55.500,-76.875,MERRA2,167782
MERRA2_55.5_-76.25,55.500,-76.250,MERRA2,167783
MERRA2_55.5_-75.625,55.500,-75.625,MERRA2,167784
MERRA2_55.5_-75,55.500,-75.000,MERRA2,167785
MERRA2_55.5_-74.375,55.500,-74.375,MERRA2,167786
MERRA2_55.5_-73.75,55.500,-73.750,MERRA2,167787
MERRA2_55.5_-73.125,55.500,-73.125,MERRA2,167788
MERRA2_55.5_-72.5,55.500,-72.500,MERRA2,167789
MERRA2_55.5_-71.875,55.500,-71.875,MERRA2,167790
MERRA2_55.5_-71.25,55.500,-71.250,MERRA2,167791
MERRA2_55.5_-70.625,55.500,-70.625,MERRA2,167792
MERRA2_55.5_-70,55.500,-70.000,MERRA2,167793
MERRA2_55.5_-69.375,55.500,-69.375,MERRA2,167794
MERRA2_55.5_-68.75,55.500,-68.750,MERRA2,167795
MERRA2_55.5_-68.125,55.500,-68.125,MERRA2,167796
MERRA2_55.5_-67.5,55.500,-67.500,MERRA2,167797
MERRA2_55.5_-66.875,55.500,-66.875,MERRA2,167798
MERRA2_55.5_-66.25,55.500,-66.250,MERRA2,167799
MERRA2_55.5_-65.625,55.500,-65.625,MERRA2,167800
MERRA2_55.5_-65,55.500,-65.000,MERRA2,167801
MERRA2_55.5_-64.375,55.500,-64.375,MERRA2,167802
MERRA2_55.5_-63.75,55.500,-63.750,MERRA2,167803
MERRA2_55.5_-63.125,55.500,-63.125,MERRA2,167804
MERRA2_55.5_-62.5,55.500,-62.500,MERRA2,167805
MERRA2_55.5_-61.875,55.500,-61.875,MERRA2,167806
MERRA2_55.5_-61.25,55.500,-61.250,MERRA2,167807
MERRA2_55.5_-60.625,55.500,-60.625,MERRA2,167808
MERRA2_55.5_-60,55.500,-60.000,MERRA2,167809
MERRA2_56_-161.875,56.000,-161.875,MERRA2,168222
MERRA2_56_-161.25,56.000,-161.250,MERRA2,168223
MERRA2_56_-160.625,56.000,-160.625,MERRA2,168224
MERRA2_56_-160,56.000,-160.000,MERRA2,168225
MERRA2_56_-159.375,56.000,-159.375,MERRA2,168226
MERRA2_56_-158.75,56.000,-158.750,MERRA2,168227
MERRA2_56_-158.125,56.000,-158.125,MERRA2,168228
MERRA2_56_-155.625,56.000,-155.625,MERRA2,168232
MERRA2_56_-134.375,56.000,-134.375,MERRA2,168266
MERRA2_56_-133.75,56.000,-133.750,MERRA2,168267
MERRA2_56_-133.125,56.000,-133.125,MERRA2,168268
MERRA2_56_-132.5,56.000,-132.500,MERRA2,168269
MERRA2_56_-131.875,56.000,-131.875,MERRA2,168270
MERRA2_56_-131.25,56.000,-131.250,MERRA2,168271
MERRA2_56_-130.625,56.000,-130.625,MERRA2,168272
MERRA2_56_-130,56.000,-130.000,MERRA2,168273
MERRA2_56_-129.375,56.000,-129.375,MERRA2,168274
MERRA2_56_-128.75,56.000,-128.750,MERRA2,168275
MERRA2_56_-128.125,56.000,-128.125,MERRA2,168276
MERRA2_56_-127.5,56.000,-127.500,MERRA2,168277
MERRA2_56_-126.875,56.000,-126.875,MERRA2,168278
MERRA2_56_-126.25,56.000,-126.250,MERRA2,168279
MERRA2_56_-125.625,56.000,-125.625,MERRA2,168280
MERRA2_56_-125,56.000,-125.000,MERRA2,168281
MERRA2_56_-124.375,56.000,-124.375,MERRA2,168282
MERRA2_56_-123.75,56.000,-123.750,MERRA2,168283
MERRA2_56_-123.125,56.000,-123.125,MERRA2,168284
MERRA2_56_-122.5,56.000,-122.500,MERRA2,168285
MERRA2_56_-121.875,56.000,-121.875,MERRA2,168286
MERRA2_56_-121.25,56.000,-121.250,MERRA2,168287
MERRA2_56_-120.625,56.000,-120.625,MERRA2,168288
MERRA2_56_-120,56.000,-120.000,MERRA2,168289
MERRA2_56_-119.375,56.000,-119.375,MERRA2,168290
MERRA2_56_-118.75,56.000,-118.750,MERRA2,168291
MERRA2_56_-118.125,56.000,-118.125,MERRA2,168292
MERRA2_56_-117.5,56.000,-117.500,MERRA2,168293
MERRA2_56_-116.875,56.000,-116.875,MERRA2,168294
MERRA2_56_-116.25,56.000,-116.250,MERRA2,168295
MERRA2_56_-115.625,56.000,-115.625,MERRA2,168296
MERRA2_56_-115,56.000,-115.000,MERRA2,168297
MERRA2_56_-114.375,56.000,-114.375,MERRA2,168298
MERRA2_56_-113.75,56.000,-113.750,MERRA2,168299
MERRA2_56_-113.125,56.000,-113.125,MERRA2,168300
MERRA2_56_-112.5,56.000,-112.500,MERRA2,168301
MERRA2_56_-111.875,56.000,-111.875,MERRA2,168302
MERRA2_56_-111.25,56.000,-111.250,MERRA2,168303
MERRA2_56_-110.625,56.000,-110.625,MERRA2,168304
MERRA2_56_-110,56.000,-110.000,MERRA2,168305
MERRA2_56_-109.375,56.000,-109.375,MERRA2,168306
MERRA2_56_-108.75,56.000,-108.750,MERRA2,168307
MERRA2_56_-108.125,56.000,-108.125,MERRA2,168308
MERRA2_56_-107.5,56.000,-107.500,MERRA2,168309
MERRA2_56_-106.875,56.000,-106.875,MERRA2,168310
MERRA2_56_-106.25,56.000,-106.250,MERRA2,168311
MERRA2_56_-105.625,56.000,-105.625,MERRA2,168312
MERRA2_56_-105,56.000,-105.000,MERRA2,168313
MERRA2_56_-104.375,56.000,-104.375,MERRA2,168314
MERRA2_56_-103.75,56.000,-103.750,MERRA2,168315
MERRA2_56_-103.125,56.000,-103.125,MERRA2,168316
MERRA2_56_-102.5,56.000,-102.500,MERRA2,168317
MERRA2_56_-101.875,56.000,-101.875,MERRA2,168318
MERRA2_56_-101.25,56.000,-101.250,MERRA2,168319
MERRA2_56_-100.625,56.000,-100.625,MERRA2,168320
MERRA2_56_-100,56.000,-100.000,MERRA2,168321
MERRA2_56_-99.375,56.000,-99.375,MERRA2,168322
MERRA2_56_-98.75,56.000,-98.750,MERRA2,168323
MERRA2_56_-98.125,56.000,-98.125,MERRA2,168324
MERRA2_56_-97.5,56.000,-97.500,MERRA2,168325
MERRA2_56_-96.875,56.000,-96.875,MERRA2,168326
MERRA2_56_-96.25,56.000,-96.250,MERRA2,168327
MERRA2_56_-95.625,56.000,-95.625,MERRA2,168328
MERRA2_56_-95,56.000,-95.000,MERRA2,168329
MERRA2_56_-94.375,56.000,-94.375,MERRA2,168330
MERRA2_56_-93.75,56.000,-93.750,MERRA2,168331
MERRA2_56_-93.125,56.000,-93.125,MERRA2,168332
MERRA2_56_-92.5,56.000,-92.500,MERRA2,168333
MERRA2_56_-91.875,56.000,-91.875,MERRA2,168334
MERRA2_56_-91.25,56.000,-91.250,MERRA2,168335
MERRA2_56_-90.625,56.000,-90.625,MERRA2,168336
MERRA2_56_-90,56.000,-90.000,MERRA2,168337
MERRA2_56_-89.375,56.000,-89.375,MERRA2,168338
MERRA2_56_-88.75,56.000,-88.750,MERRA2,168339
MERRA2_56_-88.125,56.000,-88.125,MERRA2,168340
MERRA2_56_-87.5,56.000,-87.500,MERRA2,168341
MERRA2_56_-86.875,56.000,-86.875,MERRA2,168342
MERRA2_56_-80,56.000,-80.000,MERRA2,168353
MERRA2_56_-79.375,56.000,-79.375,MERRA2,168354
MERRA2_56_-78.75,56.000,-78.750,MERRA2,168355
MERRA2_56_-76.875,56.000,-76.875,MERRA2,168358
MERRA2_56_-76.25,56.000,-76.250,MERRA2,168359
MERRA2_56_-75.625,56.000,-75.625,MERRA2,168360
MERRA2_56_-75,56.000,-75.000,MERRA2,168361
MERRA2_56_-74.375,56.000,-74.375,MERRA2,168362
MERRA2_56_-73.75,56.000,-73.750,MERRA2,168363
MERRA2_56_-73.125,56.000,-73.125,MERRA2,168364
MERRA2_56_-72.5,56.000,-72.500,MERRA2,168365
MERRA2_56_-71.875,56.000,-71.875,MERRA2,168366
MERRA2_56_-71.25,56.000,-71.250,MERRA2,168367
MERRA2_56_-70.625,56.000,-70.625,MERRA2,168368
MERRA2_56_-70,56.000,-70.000,MERRA2,168369
MERRA2_56_-69.375,56.000,-69.375,MERRA2,168370
MERRA2_56_-68.75,56.000,-68.750,MERRA2,168371
MERRA2_56_-68.125,56.000,-68.125,MERRA2,168372
MERRA2_56_-67.5,56.000,-67.500,MERRA2,168373
MERRA2_56_-66.875,56.000,-66.875,MERRA2,168374
MERRA2_56_-66.25,56.000,-66.250,MERRA2,168375
MERRA2_56_-65.625,56.000,-65.625,MERRA2,168376
MERRA2_56_-65,56.000,-65.000,MERRA2,168377
MERRA2_56_-64.375,56.000,-64.375,MERRA2,168378
MERRA2_56_-63.75,56.000,-63.750,MERRA2,168379
MERRA2_56_-63.125,56.000,-63.125,MERRA2,168380
MERRA2_56_-62.5,56.000,-62.500,MERRA2,168381
MERRA2_56_-61.875,56.000,-61.875,MERRA2,168382
MERRA2_56_-61.25,56.000,-61.250,MERRA2,168383
MERRA2_56_-60.625,56.000,-60.625,MERRA2,168384
MERRA2_56.5_-170,56.500,-170.000,MERRA2,168785
MERRA2_56.5_-169.375,56.500,-169.375,MERRA2,168786
MERRA2_56.5_-160,56.500,-160.000,MERRA2,168801
MERRA2_56.5_-159.375,56.500,-159.375,MERRA2,168802
MERRA2_56.5_-158.75,56.500,-158.750,MERRA2,168803
MERRA2_56.5_-158.125,56.500,-158.125,MERRA2,168804
MERRA2_56.5_-157.5,56.500,-157.500,MERRA2,168805
MERRA2_56.5_-156.875,56.500,-156.875,MERRA2,168806
MERRA2_56.5_-155,56.500,-155.000,MERRA2,168809
MERRA2_56.5_-154.375,56.500,-154.375,MERRA2,168810
MERRA2_56.5_-153.75,56.500,-153.750,MERRA2,168811
MERRA2_56.5_-135,56.500,-135.000,MERRA2,168841
MERRA2_56.5_-134.375,56.500,-134.375,MERRA2,168842
MERRA2_56.5_-133.75,56.500,-133.750,MERRA2,168843
MERRA2_56.5_-133.125,56.500,-133.125,MERRA2,168844
MERRA2_56.5_-132.5,56.500,-132.500,MERRA2,168845
MERRA2_56.5_-131.875,56.500,-131.875,MERRA2,168846
MERRA2_56.5_-131.25,56.500,-131.250,MERRA2,168847
MERRA2_56.5_-130.625,56.500,-130.625,MERRA2,168848
MERRA2_56.5_-130,56.500,-130.000,MERRA2,168849
MERRA2_56.5_-129.375,56.500,-129.375,MERRA2,168850
MERRA2_56.5_-128.75,56.500,-128.750,MERRA2,168851
MERRA2_56.5_-128.125,56.500,-128.125,MERRA2,168852
MERRA2_56.5_-127.5,56.500,-127.500,MERRA2,168853
MERRA2_56.5_-126.875,56.500,-126.875,MERRA2,168854
MERRA2_56.5_-126.25,56.500,-126.250,MERRA2,168855
MERRA2_56.5_-125.625,56.500,-125.625,MERRA2,168856
MERRA2_56.5_-125,56.500,-125.000,MERRA2,168857
MERRA2_56.5_-124.375,56.500,-124.375,MERRA2,168858
MERRA2_56.5_-123.75,56.500,-123.750,MERRA2,168859
MERRA2_56.5_-123.125,56.500,-123.125,MERRA2,168860
MERRA2_56.5_-122.5,56.500,-122.500,MERRA2,168861
MERRA2_56.5_-121.875,56.500,-121.875,MERRA2,168862
MERRA2_56.5_-121.25,56.500,-121.250,MERRA2,168863
MERRA2_56.5_-120.625,56.500,-120.625,MERRA2,168864
MERRA2_56.5_-120,56.500,-120.000,MERRA2,168865
MERRA2_56.5_-119.375,56.500,-119.375,MERRA2,168866
MERRA2_56.5_-118.75,56.500,-118.750,MERRA2,168867
MERRA2_56.5_-118.125,56.500,-118.125,MERRA2,168868
MERRA2_56.5_-117.5,56.500,-117.500,MERRA2,168869
MERRA2_56.5_-116.875,56.500,-116.875,MERRA2,168870
MERRA2_56.5_-116.25,56.500,-116.250,MERRA2,168871
MERRA2_56.5_-115.625,56.500,-115.625,MERRA2,168872
MERRA2_56.5_-115,56.500,-115.000,MERRA2,168873
MERRA2_56.5_-114.375,56.500,-114.375,MERRA2,168874
MERRA2_56.5_-113.75,56.500,-113.750,MERRA2,168875
MERRA2_56.5_-113.125,56.500,-113.125,MERRA2,168876
MERRA2_56.5_-112.5,56.500,-112.500,MERRA2,168877
MERRA2_56.5_-111.875,56.500,-111.875,MERRA2,168878
MERRA2_56.5_-111.25,56.500,-111.250,MERRA2,168879
MERRA2_56.5_-110.625,56.500,-110.625,MERRA2,168880
MERRA2_56.5_-110,56.500,-110.000,MERRA2,168881
MERRA2_56.5_-109.375,56.500,-109.375,MERRA2,168882
MERRA2_56.5_-108.75,56.500,-108.750,MERRA2,168883
MERRA2_56.5_-108.125,56.500,-108.125,MERRA2,168884
MERRA2_56.5_-107.5,56.500,-107.500,MERRA2,168885
MERRA2_56.5_-106.875,56.500,-106.875,MERRA2,168886
MERRA2_56.5_-106.25,56.500,-106.250,MERRA2,168887
MERRA2_56.5_-105.625,56.500,-105.625,MERRA2,168888
MERRA2_56.5_-105,56.500,-105.000,MERRA2,168889
MERRA2_56.5_-104.375,56.500,-104.375,MERRA2,168890
